Var1,Var2,Var3
"BRD-K52662613.txt.mat",644,12282
"BRD-K52675185.txt.mat",644,12282
"BRD-K52678950.txt.mat",644,12282
"BRD-K52682771.txt.mat",644,12282
"BRD-K52688277.txt.mat",644,12282
"BRD-K52689785.txt.mat",644,12282
"BRD-K52695588.txt.mat",644,12282
"BRD-K52718919.txt.mat",644,12282
"BRD-K52719892.txt.mat",644,12282
"BRD-K52721673.txt.mat",644,12282
"BRD-K52721778.txt.mat",644,12282
"BRD-K52725924.txt.mat",644,12282
"BRD-K52758732.txt.mat",644,12282
"BRD-K52764062.txt.mat",644,12282
"BRD-K52780420.txt.mat",644,12282
"BRD-K52785744.txt.mat",644,12282
"BRD-K52797126.txt.mat",644,12282
"BRD-K52801121.txt.mat",644,12282
"BRD-K52812196.txt.mat",644,12282
"BRD-K52827598.txt.mat",644,12282
"BRD-K52831370.txt.mat",644,12282
"BRD-K52831896.txt.mat",644,12282
"BRD-K52838656.txt.mat",644,12282
"BRD-K52846581.txt.mat",644,12282
"BRD-K52856667.txt.mat",644,12282
"BRD-K52862624.txt.mat",644,12282
"BRD-K52870470.txt.mat",644,12282
"BRD-K52874783.txt.mat",644,12282
"BRD-K52880714.txt.mat",644,12282
"BRD-K52882725.txt.mat",644,12282
"BRD-K52887203.txt.mat",644,12282
"BRD-K52898544.txt.mat",644,12282
"BRD-K52904470.txt.mat",644,12282
"BRD-K52904986.txt.mat",644,12282
"BRD-K52908798.txt.mat",644,12282
"BRD-K52913754.txt.mat",644,12282
"BRD-K52914297.txt.mat",644,12282
"BRD-K52914903.txt.mat",644,12282
"BRD-K52918979.txt.mat",644,12282
"BRD-K52921974.txt.mat",644,12282
"BRD-K52929685.txt.mat",644,12282
"BRD-K52938793.txt.mat",644,12282
"BRD-K52947657.txt.mat",644,12282
"BRD-K52954098.txt.mat",644,12282
"BRD-K52955163.txt.mat",644,12282
"BRD-K52959179.txt.mat",644,12282
"BRD-K52971351.txt.mat",644,12282
"BRD-K52971552.txt.mat",644,12282
"BRD-K52981369.txt.mat",644,12282
"BRD-K53011428.txt.mat",644,12282
"BRD-K53022123.txt.mat",644,12282
"BRD-K53032901.txt.mat",644,12282
"BRD-K53039836.txt.mat",644,12282
"BRD-K53046450.txt.mat",644,12282
"BRD-K53067088.txt.mat",644,12282
"BRD-K53092731.txt.mat",644,12282
"BRD-K53101279.txt.mat",644,12282
"BRD-K53107914.txt.mat",644,12282
"BRD-K53111504.txt.mat",644,12282
"BRD-K53120552.txt.mat",644,12282
"BRD-K53121826.txt.mat",644,12282
"BRD-K53134312.txt.mat",644,12282
"BRD-K53142391.txt.mat",644,12282
"BRD-K53148273.txt.mat",644,12282
"BRD-K53155533.txt.mat",644,12282
"BRD-K53174909.txt.mat",644,12282
"BRD-K53181055.txt.mat",644,12282
"BRD-K53183074.txt.mat",644,12282
"BRD-K53185063.txt.mat",644,12282
"BRD-K53187535.txt.mat",644,12282
"BRD-K53193280.txt.mat",644,12282
"BRD-K53193506.txt.mat",644,12282
"BRD-K53198520.txt.mat",644,12282
"BRD-K53214709.txt.mat",644,12282
"BRD-K53220080.txt.mat",644,12282
"BRD-K53223020.txt.mat",644,12282
"BRD-K53224568.txt.mat",644,12282
"BRD-K53227073.txt.mat",644,12282
"BRD-K53228569.txt.mat",644,12282
"BRD-K53241640.txt.mat",644,12282
"BRD-K53249762.txt.mat",644,12282
"BRD-K53255530.txt.mat",644,12282
"BRD-K53263381.txt.mat",644,12282
"BRD-K53272350.txt.mat",644,12282
"BRD-K53283097.txt.mat",644,12282
"BRD-K53283295.txt.mat",644,12282
"BRD-K53285126.txt.mat",644,12282
"BRD-K53290343.txt.mat",644,12282
"BRD-K53293903.txt.mat",644,12282
"BRD-K53295358.txt.mat",644,12282
"BRD-K53315742.txt.mat",644,12282
"BRD-K53321531.txt.mat",644,12282
"BRD-K53325797.txt.mat",644,12282
"BRD-K53327986.txt.mat",644,12282
"BRD-K53331454.txt.mat",644,12282
"BRD-K53335770.txt.mat",644,12282
"BRD-K53342443.txt.mat",644,12282
"BRD-K53345186.txt.mat",644,12282
"BRD-K53349319.txt.mat",644,12282
"BRD-K53350977.txt.mat",644,12282
"BRD-K53359044.txt.mat",644,12282
"BRD-K53359544.txt.mat",644,12282
"BRD-K53373965.txt.mat",644,12282
"BRD-K53390234.txt.mat",644,12282
"BRD-K53394241.txt.mat",644,12282
"BRD-K53406626.txt.mat",644,12282
"BRD-K53407305.txt.mat",644,12282
"BRD-K53410660.txt.mat",644,12282
"BRD-K53421673.txt.mat",644,12282
"BRD-K53423944.txt.mat",644,12282
"BRD-K53425819.txt.mat",644,12282
"BRD-K53437983.txt.mat",644,12282
"BRD-K53443165.txt.mat",644,12282
"BRD-K53445087.txt.mat",644,12282
"BRD-K53461563.txt.mat",644,12282
"BRD-K53467073.txt.mat",644,12282
"BRD-K53472085.txt.mat",644,12282
"BRD-K53475565.txt.mat",644,12282
"BRD-K53477720.txt.mat",644,12282
"BRD-K53488338.txt.mat",644,12282
"BRD-K53488735.txt.mat",644,12282
"BRD-K53501402.txt.mat",644,12282
"BRD-K53507509.txt.mat",644,12282
"BRD-K53528245.txt.mat",644,12282
"BRD-K53539078.txt.mat",644,12282
"BRD-K53549200.txt.mat",644,12282
"BRD-K53549851.txt.mat",644,12282
"BRD-K53566850.txt.mat",644,12282
"BRD-K53577657.txt.mat",644,12282
"BRD-K53582057.txt.mat",644,12282
"BRD-K53592093.txt.mat",644,12282
"BRD-K53594827.txt.mat",644,12282
"BRD-K53601225.txt.mat",644,12282
"BRD-K53610452.txt.mat",644,12282
"BRD-K53619921.txt.mat",644,12282
"BRD-K53621751.txt.mat",644,12282
"BRD-K53632480.txt.mat",644,12282
"BRD-K53636670.txt.mat",644,12282
"BRD-K53638321.txt.mat",644,12282
"BRD-K53640012.txt.mat",644,12282
"BRD-K53642448.txt.mat",644,12282
"BRD-K53653395.txt.mat",644,12282
"BRD-K53665713.txt.mat",644,12282
"BRD-K53669914.txt.mat",644,12282
"BRD-K53674027.txt.mat",644,12282
"BRD-K53674232.txt.mat",644,12282
"BRD-K53682606.txt.mat",644,12282
"BRD-K53700261.txt.mat",644,12282
"BRD-K53717189.txt.mat",644,12282
"BRD-K53728687.txt.mat",644,12282
"BRD-K53739837.txt.mat",644,12282
"BRD-K53740124.txt.mat",644,12282
"BRD-K53740625.txt.mat",644,12282
"BRD-K53756103.txt.mat",644,12282
"BRD-K53780220.txt.mat",644,12282
"BRD-K53783288.txt.mat",644,12282
"BRD-K53790075.txt.mat",644,12282
"BRD-K53792011.txt.mat",644,12282
"BRD-K53798768.txt.mat",644,12282
"BRD-K53803963.txt.mat",644,12282
"BRD-K53808186.txt.mat",644,12282
"BRD-K53813421.txt.mat",644,12282
"BRD-K53816294.txt.mat",644,12282
"BRD-K53833301.txt.mat",644,12282
"BRD-K53833823.txt.mat",644,12282
"BRD-K53839527.txt.mat",644,12282
"BRD-K53861829.txt.mat",644,12282
"BRD-K53867540.txt.mat",644,12282
"BRD-K53868452.txt.mat",644,12282
"BRD-K53873629.txt.mat",644,12282
"BRD-K53912655.txt.mat",644,12282
"BRD-K53914164.txt.mat",644,12282
"BRD-K53914319.txt.mat",644,12282
"BRD-K53914976.txt.mat",644,12282
"BRD-K53920100.txt.mat",644,12282
"BRD-K53923090.txt.mat",644,12282
"BRD-K53923665.txt.mat",644,12282
"BRD-K53923750.txt.mat",644,12282
"BRD-K53923842.txt.mat",644,12282
"BRD-K53927732.txt.mat",644,12282
"BRD-K53931115.txt.mat",644,12282
"BRD-K53932786.txt.mat",644,12282
"BRD-K53934736.txt.mat",644,12282
"BRD-K53943507.txt.mat",644,12282
"BRD-K53946803.txt.mat",644,12282
"BRD-K53949821.txt.mat",644,12282
"BRD-K53955171.txt.mat",644,12282
"BRD-K53959928.txt.mat",644,12282
"BRD-K53978628.txt.mat",644,12282
"BRD-K53980138.txt.mat",644,12282
"BRD-K53985154.txt.mat",644,12282
"BRD-K53986871.txt.mat",644,12282
"BRD-K53987746.txt.mat",644,12282
"BRD-K53987979.txt.mat",644,12282
"BRD-K54003568.txt.mat",644,12282
"BRD-K54010839.txt.mat",644,12282
"BRD-K54014179.txt.mat",644,12282
"BRD-K54018158.txt.mat",644,12282
"BRD-K54022924.txt.mat",644,12282
"BRD-K54029516.txt.mat",644,12282
"BRD-K54046891.txt.mat",644,12282
"BRD-K54048734.txt.mat",644,12282
"BRD-K54049773.txt.mat",644,12282
"BRD-K54051742.txt.mat",644,12282
"BRD-K54061956.txt.mat",644,12282
"BRD-K54067509.txt.mat",644,12282
"BRD-K54070802.txt.mat",644,12282
"BRD-K54074847.txt.mat",644,12282
"BRD-K54080903.txt.mat",644,12282
"BRD-K54092557.txt.mat",644,12282
"BRD-K54127914.txt.mat",644,12282
"BRD-K54145771.txt.mat",644,12282
"BRD-K54159704.txt.mat",644,12282
"BRD-K54161818.txt.mat",644,12282
"BRD-K54166087.txt.mat",644,12282
"BRD-K54168141.txt.mat",644,12282
"BRD-K54168930.txt.mat",644,12282
"BRD-K54173022.txt.mat",644,12282
"BRD-K54179080.txt.mat",644,12282
"BRD-K54199214.txt.mat",644,12282
"BRD-K54202584.txt.mat",644,12282
"BRD-K54211867.txt.mat",644,12282
"BRD-K54219003.txt.mat",644,12282
"BRD-K54247306.txt.mat",644,12282
"BRD-K54254994.txt.mat",644,12282
"BRD-K54260596.txt.mat",644,12282
"BRD-K54261877.txt.mat",644,12282
"BRD-K54263226.txt.mat",644,12282
"BRD-K54278059.txt.mat",644,12282
"BRD-K54285697.txt.mat",644,12282
"BRD-K54288605.txt.mat",644,12282
"BRD-K54294645.txt.mat",644,12282
"BRD-K54302962.txt.mat",644,12282
"BRD-K54323133.txt.mat",644,12282
"BRD-K54327934.txt.mat",644,12282
"BRD-K54331210.txt.mat",644,12282
"BRD-K54335715.txt.mat",644,12282
"BRD-K54343811.txt.mat",644,12282
"BRD-K54347561.txt.mat",644,12282
"BRD-K54350452.txt.mat",644,12282
"BRD-K54360306.txt.mat",644,12282
"BRD-K54375254.txt.mat",644,12282
"BRD-K54381041.txt.mat",644,12282
"BRD-K54381125.txt.mat",644,12282
"BRD-K54385541.txt.mat",644,12282
"BRD-K54391669.txt.mat",644,12282
"BRD-K54395291.txt.mat",644,12282
"BRD-K54405293.txt.mat",644,12282
"BRD-K54408195.txt.mat",644,12282
"BRD-K54410116.txt.mat",644,12282
"BRD-K54419202.txt.mat",644,12282
"BRD-K54431311.txt.mat",644,12282
"BRD-K54432046.txt.mat",644,12282
"BRD-K54445308.txt.mat",644,12282
"BRD-K54455139.txt.mat",644,12282
"BRD-K54456094.txt.mat",644,12282
"BRD-K54457715.txt.mat",644,12282
"BRD-K54470384.txt.mat",644,12282
"BRD-K54472228.txt.mat",644,12282
"BRD-K54492529.txt.mat",644,12282
"BRD-K54521353.txt.mat",644,12282
"BRD-K54522558.txt.mat",644,12282
"BRD-K54543443.txt.mat",644,12282
"BRD-K54543575.txt.mat",644,12282
"BRD-K54546524.txt.mat",644,12282
"BRD-K54553362.txt.mat",644,12282
"BRD-K54558492.txt.mat",644,12282
"BRD-K54560380.txt.mat",644,12282
"BRD-K54565270.txt.mat",644,12282
"BRD-K54573313.txt.mat",644,12282
"BRD-K54577741.txt.mat",644,12282
"BRD-K54585147.txt.mat",644,12282
"BRD-K54586093.txt.mat",644,12282
"BRD-K54588025.txt.mat",644,12282
"BRD-K54589358.txt.mat",644,12282
"BRD-K54595160.txt.mat",644,12282
"BRD-K54595917.txt.mat",644,12282
"BRD-K54602409.txt.mat",644,12282
"BRD-K54618558.txt.mat",644,12282
"BRD-K54627309.txt.mat",644,12282
"BRD-K54628954.txt.mat",644,12282
"BRD-K54635843.txt.mat",644,12282
"BRD-K54636101.txt.mat",644,12282
"BRD-K54639145.txt.mat",644,12282
"BRD-K54642063.txt.mat",644,12282
"BRD-K54647312.txt.mat",644,12282
"BRD-K54647996.txt.mat",644,12282
"BRD-K54652275.txt.mat",644,12282
"BRD-K54657957.txt.mat",644,12282
"BRD-K54671386.txt.mat",644,12282
"BRD-K54673054.txt.mat",644,12282
"BRD-K54674054.txt.mat",644,12282
"BRD-K54674709.txt.mat",644,12282
"BRD-K54676281.txt.mat",644,12282
"BRD-K54687541.txt.mat",644,12282
"BRD-K54711075.txt.mat",644,12282
"BRD-K54729370.txt.mat",644,12282
"BRD-K54730162.txt.mat",644,12282
"BRD-K54735832.txt.mat",644,12282
"BRD-K54737430.txt.mat",644,12282
"BRD-K54743934.txt.mat",644,12282
"BRD-K54756845.txt.mat",644,12282
"BRD-K54785440.txt.mat",644,12282
"BRD-K54789622.txt.mat",644,12282
"BRD-K54791528.txt.mat",644,12282
"BRD-K54792609.txt.mat",644,12282
"BRD-K54801580.txt.mat",644,12282
"BRD-K54805796.txt.mat",644,12282
"BRD-K54822214.txt.mat",644,12282
"BRD-K54822582.txt.mat",644,12282
"BRD-K54834493.txt.mat",644,12282
"BRD-K54837534.txt.mat",644,12282
"BRD-K54839171.txt.mat",644,12282
"BRD-K54857308.txt.mat",644,12282
"BRD-K54864501.txt.mat",644,12282
"BRD-K54876931.txt.mat",644,12282
"BRD-K54877231.txt.mat",644,12282
"BRD-K54885483.txt.mat",644,12282
"BRD-K54889769.txt.mat",644,12282
"BRD-K54906270.txt.mat",644,12282
"BRD-K54916924.txt.mat",644,12282
"BRD-K54925167.txt.mat",644,12282
"BRD-K54930318.txt.mat",644,12282
"BRD-K54935014.txt.mat",644,12282
"BRD-K54945117.txt.mat",644,12282
"BRD-K54964414.txt.mat",644,12282
"BRD-K54971989.txt.mat",644,12282
"BRD-K54972173.txt.mat",644,12282
"BRD-K54980807.txt.mat",644,12282
"BRD-K54986816.txt.mat",644,12282
"BRD-K55004655.txt.mat",644,12282
"BRD-K55009937.txt.mat",644,12282
"BRD-K55010869.txt.mat",644,12282
"BRD-K55013500.txt.mat",644,12282
"BRD-K55025062.txt.mat",644,12282
"BRD-K55030454.txt.mat",644,12282
"BRD-K55034844.txt.mat",644,12282
"BRD-K55035262.txt.mat",644,12282
"BRD-K55038865.txt.mat",644,12282
"BRD-K55055560.txt.mat",644,12282
"BRD-K55055802.txt.mat",644,12282
"BRD-K55065943.txt.mat",644,12282
"BRD-K55069932.txt.mat",644,12282
"BRD-K55071917.txt.mat",644,12282
"BRD-K55073475.txt.mat",644,12282
"BRD-K55077180.txt.mat",644,12282
"BRD-K55078218.txt.mat",644,12282
"BRD-K55082119.txt.mat",644,12282
"BRD-K55082668.txt.mat",644,12282
"BRD-K55093794.txt.mat",644,12282
"BRD-K55100062.txt.mat",644,12282
"BRD-K55106539.txt.mat",644,12282
"BRD-K55116708.txt.mat",644,12282
"BRD-K55127335.txt.mat",644,12282
"BRD-K55129824.txt.mat",644,12282
"BRD-K55134387.txt.mat",644,12282
"BRD-K55137639.txt.mat",644,12282
"BRD-K55139645.txt.mat",644,12282
"BRD-K55149044.txt.mat",644,12282
"BRD-K55155550.txt.mat",644,12282
"BRD-K55160246.txt.mat",644,12282
"BRD-K55179756.txt.mat",644,12282
"BRD-K55185663.txt.mat",644,12282
"BRD-K55186349.txt.mat",644,12282
"BRD-K55187504.txt.mat",644,12282
"BRD-K55191691.txt.mat",644,12282
"BRD-K55193076.txt.mat",644,12282
"BRD-K55194575.txt.mat",644,12282
"BRD-K55196996.txt.mat",644,12282
"BRD-K55197905.txt.mat",644,12282
"BRD-K55204560.txt.mat",644,12282
"BRD-K55210983.txt.mat",644,12282
"BRD-K55216557.txt.mat",644,12282
"BRD-K55216615.txt.mat",644,12282
"BRD-K55218950.txt.mat",644,12282
"BRD-K55231301.txt.mat",644,12282
"BRD-K55232867.txt.mat",644,12282
"BRD-K55242988.txt.mat",644,12282
"BRD-K55251364.txt.mat",644,12282
"BRD-K55252655.txt.mat",644,12282
"BRD-K55260239.txt.mat",644,12282
"BRD-K55277887.txt.mat",644,12282
"BRD-K55282910.txt.mat",644,12282
"BRD-K55288106.txt.mat",644,12282
"BRD-K55290744.txt.mat",644,12282
"BRD-K55293774.txt.mat",644,12282
"BRD-K55295918.txt.mat",644,12282
"BRD-K55297678.txt.mat",644,12282
"BRD-K55300135.txt.mat",644,12282
"BRD-K55308802.txt.mat",644,12282
"BRD-K55313038.txt.mat",644,12282
"BRD-K55322029.txt.mat",644,12282
"BRD-K55330917.txt.mat",644,12282
"BRD-K55331619.txt.mat",644,12282
"BRD-K55332332.txt.mat",644,12282
"BRD-K55340188.txt.mat",644,12282
"BRD-K55341184.txt.mat",644,12282
"BRD-K55341496.txt.mat",644,12282
"BRD-K55341911.txt.mat",644,12282
"BRD-K55343182.txt.mat",644,12282
"BRD-K55345749.txt.mat",644,12282
"BRD-K55345900.txt.mat",644,12282
"BRD-K55362990.txt.mat",644,12282
"BRD-K55380358.txt.mat",644,12282
"BRD-K55381473.txt.mat",644,12282
"BRD-K55385841.txt.mat",644,12282
"BRD-K55415928.txt.mat",644,12282
"BRD-K55426263.txt.mat",644,12282
"BRD-K55432508.txt.mat",644,12282
"BRD-K55434198.txt.mat",644,12282
"BRD-K55437057.txt.mat",644,12282
"BRD-K55442031.txt.mat",644,12282
"BRD-K55446881.txt.mat",644,12282
"BRD-K55452151.txt.mat",644,12282
"BRD-K55461955.txt.mat",644,12282
"BRD-K55467482.txt.mat",644,12282
"BRD-K55482336.txt.mat",644,12282
"BRD-K55487965.txt.mat",644,12282
"BRD-K55502647.txt.mat",644,12282
"BRD-K55504273.txt.mat",644,12282
"BRD-K55507662.txt.mat",644,12282
"BRD-K55522699.txt.mat",644,12282
"BRD-K55522920.txt.mat",644,12282
"BRD-K55533488.txt.mat",644,12282
"BRD-K55536701.txt.mat",644,12282
"BRD-K55543534.txt.mat",644,12282
"BRD-K55557659.txt.mat",644,12282
"BRD-K55561254.txt.mat",644,12282
"BRD-K55569103.txt.mat",644,12282
"BRD-K55569739.txt.mat",644,12282
"BRD-K55578148.txt.mat",644,12282
"BRD-K55588166.txt.mat",644,12282
"BRD-K55596430.txt.mat",644,12282
"BRD-K55597137.txt.mat",644,12282
"BRD-K55612480.txt.mat",644,12282
"BRD-K55623459.txt.mat",644,12282
"BRD-K55624132.txt.mat",644,12282
"BRD-K55630727.txt.mat",644,12282
"BRD-K55630970.txt.mat",644,12282
"BRD-K55633328.txt.mat",644,12282
"BRD-K55637344.txt.mat",644,12282
"BRD-K55640577.txt.mat",644,12282
"BRD-K55640612.txt.mat",644,12282
"BRD-K55641492.txt.mat",644,12282
"BRD-K55648964.txt.mat",644,12282
"BRD-K55657259.txt.mat",644,12282
"BRD-K55659732.txt.mat",644,12282
"BRD-K55666799.txt.mat",644,12282
"BRD-K55667009.txt.mat",644,12282
"BRD-K55681368.txt.mat",644,12282
"BRD-K55681488.txt.mat",644,12282
"BRD-K55692246.txt.mat",644,12282
"BRD-K55693448.txt.mat",644,12282
"BRD-K55697606.txt.mat",644,12282
"BRD-K55699053.txt.mat",644,12282
"BRD-K55702567.txt.mat",644,12282
"BRD-K55706946.txt.mat",644,12282
"BRD-K55713064.txt.mat",644,12282
"BRD-K55715339.txt.mat",644,12282
"BRD-K55722623.txt.mat",644,12282
"BRD-K55730324.txt.mat",644,12282
"BRD-K55743249.txt.mat",644,12282
"BRD-K55743364.txt.mat",644,12282
"BRD-K55749829.txt.mat",644,12282
"BRD-K55767126.txt.mat",644,12282
"BRD-K55767217.txt.mat",644,12282
"BRD-K55767450.txt.mat",644,12282
"BRD-K55775078.txt.mat",644,12282
"BRD-K55792644.txt.mat",644,12282
"BRD-K55793776.txt.mat",644,12282
"BRD-K55806039.txt.mat",644,12282
"BRD-K55808012.txt.mat",644,12282
"BRD-K55809413.txt.mat",644,12282
"BRD-K55813437.txt.mat",644,12282
"BRD-K55816391.txt.mat",644,12282
"BRD-K55819735.txt.mat",644,12282
"BRD-K55827386.txt.mat",644,12282
"BRD-K55844427.txt.mat",644,12282
"BRD-K55851396.txt.mat",644,12282
"BRD-K55854370.txt.mat",644,12282
"BRD-K55857083.txt.mat",644,12282
"BRD-K55860636.txt.mat",644,12282
"BRD-K55864253.txt.mat",644,12282
"BRD-K55875111.txt.mat",644,12282
"BRD-K55878534.txt.mat",644,12282
"BRD-K55880295.txt.mat",644,12282
"BRD-K55883155.txt.mat",644,12282
"BRD-K55896440.txt.mat",644,12282
"BRD-K55896799.txt.mat",644,12282
"BRD-K55897144.txt.mat",644,12282
"BRD-K55910052.txt.mat",644,12282
"BRD-K55943540.txt.mat",644,12282
"BRD-K55966666.txt.mat",644,12282
"BRD-K55972177.txt.mat",644,12282
"BRD-K55981249.txt.mat",644,12282
"BRD-K55992427.txt.mat",644,12282
"BRD-K55996963.txt.mat",644,12282
"BRD-K55996983.txt.mat",644,12282
"BRD-K56004278.txt.mat",644,12282
"BRD-K56014252.txt.mat",644,12282
"BRD-K56024573.txt.mat",644,12282
"BRD-K56040287.txt.mat",644,12282
"BRD-K56040567.txt.mat",644,12282
"BRD-K56046253.txt.mat",644,12282
"BRD-K56051237.txt.mat",644,12282
"BRD-K56068611.txt.mat",644,12282
"BRD-K56076713.txt.mat",644,12282
"BRD-K56079297.txt.mat",644,12282
"BRD-K56104093.txt.mat",644,12282
"BRD-K56116682.txt.mat",644,12282
"BRD-K56124197.txt.mat",644,12282
"BRD-K56130969.txt.mat",644,12282
"BRD-K56150975.txt.mat",644,12282
"BRD-K56153762.txt.mat",644,12282
"BRD-K56167818.txt.mat",644,12282
"BRD-K56176052.txt.mat",644,12282
"BRD-K56189188.txt.mat",644,12282
"BRD-K56196992.txt.mat",644,12282
"BRD-K56206243.txt.mat",644,12282
"BRD-K56208365.txt.mat",644,12282
"BRD-K56211108.txt.mat",644,12282
"BRD-K56215045.txt.mat",644,12282
"BRD-K56215828.txt.mat",644,12282
"BRD-K56219224.txt.mat",644,12282
"BRD-K56219428.txt.mat",644,12282
"BRD-K56222361.txt.mat",644,12282
"BRD-K56231599.txt.mat",644,12282
"BRD-K56240103.txt.mat",644,12282
"BRD-K56240483.txt.mat",644,12282
"BRD-K56242781.txt.mat",644,12282
"BRD-K56243496.txt.mat",644,12282
"BRD-K56244259.txt.mat",644,12282
"BRD-K56244705.txt.mat",644,12282
"BRD-K56250581.txt.mat",644,12282
"BRD-K56261447.txt.mat",644,12282
"BRD-K56269643.txt.mat",644,12282
"BRD-K56274797.txt.mat",644,12282
"BRD-K56298028.txt.mat",644,12282
"BRD-K56301236.txt.mat",644,12282
"BRD-K56304906.txt.mat",644,12282
"BRD-K56307118.txt.mat",644,12282
"BRD-K56322026.txt.mat",644,12282
"BRD-K56325098.txt.mat",644,12282
"BRD-K56327795.txt.mat",644,12282
"BRD-K56328447.txt.mat",644,12282
"BRD-K56339035.txt.mat",644,12282
"BRD-K56343202.txt.mat",644,12282
"BRD-K56345641.txt.mat",644,12282
"BRD-K56348092.txt.mat",644,12282
"BRD-K56349799.txt.mat",644,12282
"BRD-K56366698.txt.mat",644,12282
"BRD-K56367200.txt.mat",644,12282
"BRD-K56370195.txt.mat",644,12282
"BRD-K56375979.txt.mat",644,12282
"BRD-K56379049.txt.mat",644,12282
"BRD-K56379651.txt.mat",644,12282
"BRD-K56384721.txt.mat",644,12282
"BRD-K56392985.txt.mat",644,12282
"BRD-K56395592.txt.mat",644,12282
"BRD-K56398628.txt.mat",644,12282
"BRD-K56399425.txt.mat",644,12282
"BRD-K56411643.txt.mat",644,12282
"BRD-K56417931.txt.mat",644,12282
"BRD-K56446541.txt.mat",644,12282
"BRD-K56450018.txt.mat",644,12282
"BRD-K56452877.txt.mat",644,12282
"BRD-K56473018.txt.mat",644,12282
"BRD-K56477805.txt.mat",644,12282
"BRD-K56478238.txt.mat",644,12282
"BRD-K56482508.txt.mat",644,12282
"BRD-K56483755.txt.mat",644,12282
"BRD-K56489029.txt.mat",644,12282
"BRD-K56505861.txt.mat",644,12282
"BRD-K56518176.txt.mat",644,12282
"BRD-K56535275.txt.mat",644,12282
"BRD-K56553629.txt.mat",644,12282
"BRD-K56555032.txt.mat",644,12282
"BRD-K56562216.txt.mat",644,12282
"BRD-K56581148.txt.mat",644,12282
"BRD-K56583519.txt.mat",644,12282
"BRD-K56584267.txt.mat",644,12282
"BRD-K56592974.txt.mat",644,12282
"BRD-K56593336.txt.mat",644,12282
"BRD-K56593426.txt.mat",644,12282
"BRD-K56593673.txt.mat",644,12282
"BRD-K56596360.txt.mat",644,12282
"BRD-K56601439.txt.mat",644,12282
"BRD-K56603522.txt.mat",644,12282
"BRD-K56621049.txt.mat",644,12282
"BRD-K56621596.txt.mat",644,12282
"BRD-K56622826.txt.mat",644,12282
"BRD-K56634255.txt.mat",644,12282
"BRD-K56635255.txt.mat",644,12282
"BRD-K56638701.txt.mat",644,12282
"BRD-K56646986.txt.mat",644,12282
"BRD-K56647759.txt.mat",644,12282
"BRD-K56654013.txt.mat",644,12282
"BRD-K56658166.txt.mat",644,12282
"BRD-K56664261.txt.mat",644,12282
"BRD-K56665985.txt.mat",644,12282
"BRD-K56697208.txt.mat",644,12282
"BRD-K56704970.txt.mat",644,12282
"BRD-K56711030.txt.mat",644,12282
"BRD-K56712828.txt.mat",644,12282
"BRD-K56719502.txt.mat",644,12282
"BRD-K56731825.txt.mat",644,12282
"BRD-K56747890.txt.mat",644,12282
"BRD-K56757089.txt.mat",644,12282
"BRD-K56763965.txt.mat",644,12282
"BRD-K56764633.txt.mat",644,12282
"BRD-K56775501.txt.mat",644,12282
"BRD-K56805970.txt.mat",644,12282
"BRD-K56812045.txt.mat",644,12282
"BRD-K56826759.txt.mat",644,12282
"BRD-K56832078.txt.mat",644,12282
"BRD-K56842656.txt.mat",644,12282
"BRD-K56847293.txt.mat",644,12282
"BRD-K56855930.txt.mat",644,12282
"BRD-K56864693.txt.mat",644,12282
"BRD-K56865671.txt.mat",644,12282
"BRD-K56870772.txt.mat",644,12282
"BRD-K56883821.txt.mat",644,12282
"BRD-K56884102.txt.mat",644,12282
"BRD-K56890651.txt.mat",644,12282
"BRD-K56899980.txt.mat",644,12282
"BRD-K56904155.txt.mat",644,12282
"BRD-K56904840.txt.mat",644,12282
"BRD-K56916068.txt.mat",644,12282
"BRD-K56916873.txt.mat",644,12282
"BRD-K56917655.txt.mat",644,12282
"BRD-K56928281.txt.mat",644,12282
"BRD-K56931391.txt.mat",644,12282
"BRD-K56943062.txt.mat",644,12282
"BRD-K56945204.txt.mat",644,12282
"BRD-K56945633.txt.mat",644,12282
"BRD-K56950192.txt.mat",644,12282
"BRD-K56950264.txt.mat",644,12282
"BRD-K56951539.txt.mat",644,12282
"BRD-K56953341.txt.mat",644,12282
"BRD-K56961909.txt.mat",644,12282
"BRD-K56962853.txt.mat",644,12282
"BRD-K56975856.txt.mat",644,12282
"BRD-K56977200.txt.mat",644,12282
"BRD-K56977905.txt.mat",644,12282
"BRD-K56983253.txt.mat",644,12282
"BRD-K56984065.txt.mat",644,12282
"BRD-K56987347.txt.mat",644,12282
"BRD-K56990873.txt.mat",644,12282
"BRD-K56994829.txt.mat",644,12282
"BRD-K57009782.txt.mat",644,12282
"BRD-K57016057.txt.mat",644,12282
"BRD-K57016430.txt.mat",644,12282
"BRD-K57017252.txt.mat",644,12282
"BRD-K57019930.txt.mat",644,12282
"BRD-K57022684.txt.mat",644,12282
"BRD-K57027181.txt.mat",644,12282
"BRD-K57036336.txt.mat",644,12282
"BRD-K57037351.txt.mat",644,12282
